	Tweet ID	Tweet	(1) Very Negative	(2) Negative	(3) Neutral	(4) Positive	(5) Strongly Positive	NA	Majority	masked_tweet	insert_tweet	num_vulgar
2932	282915708617236480	antonio brown catch the fucking punt already he needs to not b back there anymore there's obviously a problem steelers	1	7	0	0	0	0	2	antonio brown catch the <VG> punt already he needs to not b back there anymore there's obviously a problem steelers	antonio brown catch the fucking <VG> punt already he needs to not b back there anymore there's obviously a problem steelers	1
2933	315212884290465793	you have the creepiest fingers i've ever seen please stop posting pictures of your new nail polish on fb holy shit	5	3	0	0	0	0	1	you have the creepiest fingers i've ever seen please stop posting pictures of your new nail polish on fb holy <VG>	you have the creepiest fingers i've ever seen please stop posting pictures of your new nail polish on fb holy shit <VG>	1
2934	335143094980853761	once okay twice fine three times you're a thirsty hoe	1	6	1	0	0	0	2	once okay twice fine three times you're a thirsty <VG>	once okay twice fine three times you're a thirsty hoe <VG>	1
2935	905260464279621634	<USER> <USER> hell they got two guys for jason rogers who did hardly anything in the bigs compared to scooter	0	4	4	0	0	0	3	<USER> <USER> <VG> they got two guys for jason rogers who did hardly anything in the bigs compared to scooter	<USER> <USER> hell <VG> they got two guys for jason rogers who did hardly anything in the bigs compared to scooter	1
2936	229618228920463360	i fucking hate it when i put leftovers in the microwave to eat and my mom sees it and makes me put like 3 quarters of it back because sh 	2	6	0	0	0	0	2	i <VG> hate it when i put leftovers in the microwave to eat and my mom sees it and makes me put like 3 quarters of it back because sh 	i fucking <VG> hate it when i put leftovers in the microwave to eat and my mom sees it and makes me put like 3 quarters of it back because sh 	1
2937	684572379352313856	10 minutes in and amberle is already a bad ass <USER>	0	0	1	6	1	0	4	10 minutes in and amberle is already a bad <VG> <USER>	10 minutes in and amberle is already a bad ass <VG> <USER>	1
2938	734547911783141379	<USER> <USER> next they will be asking you if your wearing pants or if your dick is in your hand kyc bullshit	1	5	2	0	0	0	2	<USER> <USER> next they will be asking you if your wearing pants or if your <VG> is in your hand kyc <VG>	<USER> <USER> next they will be asking you if your wearing pants or if your dick <VG> is in your hand kyc bullshit <VG>	2
2939	373667872993603585	<USER> hey everyone remember when ku lost to ndsu in 2010 and kstate talked so much shit yeaaaa meeeee toooo karma	0	4	2	1	0	0	2	<USER> hey everyone remember when ku lost to ndsu in 2010 and kstate talked so much <VG> yeaaaa meeeee toooo karma	<USER> hey everyone remember when ku lost to ndsu in 2010 and kstate talked so much shit <VG> yeaaaa meeeee toooo karma	1
2940	179255152040099840	<USER> fuck those people burntheirhousedown	3	4	0	0	0	0	2	<USER> <VG> those people burntheirhousedown	<USER> fuck <VG> those people burntheirhousedown	1
2941	271753326494879744	nothing better on twitter than <USER> during a skins game so fucking funny	0	0	2	4	1	0	4	nothing better on twitter than <USER> during a skins game so <VG> funny	nothing better on twitter than <USER> during a skins game so fucking <VG> funny	1
2942	890233732627648512	seriously this shit has got to stop <URL>	1	6	0	0	0	0	2	seriously this <VG> has got to stop <URL>	seriously this shit <VG> has got to stop <URL>	1
2943	57296482830786560	<USER> shit man take me with you hate cali and want to go back to nj too	0	6	0	1	0	0	2	<USER> <VG> man take me with you hate cali and want to go back to nj too	<USER> shit <VG> man take me with you hate cali and want to go back to nj too	1
2944	327594424727138305	can't find my slides  damn	0	6	1	0	0	0	2	can't find my slides  <VG>	can't find my slides  damn <VG>	1
2945	840092642306269186	<USER> my books they bring all the nerds to the yard and they're like she's smarter than damn right so much smarter than you	1	2	1	3	0	0	3	<USER> my books they bring all the nerds to the yard and they're like she's smarter than <VG> right so much smarter than you	<USER> my books they bring all the nerds to the yard and they're like she's smarter than damn <VG> right so much smarter than you	1
2946	7381507269	<USER> pat and dick welcome to the world of twitter looking forward to your tweets and keeping up with the world of retailing	0	1	2	4	0	0	4	<USER> pat and <VG> welcome to the world of twitter looking forward to your tweets and keeping up with the world of retailing	<USER> pat and dick <VG> welcome to the world of twitter looking forward to your tweets and keeping up with the world of retailing	1
2947	363375865985368066	damn forgot my gym gloves i knew something felt weird when i left	0	4	3	0	0	0	2	<VG> forgot my gym gloves i knew something felt weird when i left	damn <VG> forgot my gym gloves i knew something felt weird when i left	1
2948	505533859841454080	this fair is my hell	2	6	0	0	0	0	2	this fair is my <VG>	this fair is my hell <VG>	1
2949	185925282958544896	bad ass dunk from the college contest bampow <URL>	0	1	1	5	1	0	4	bad <VG> dunk from the college contest bampow <URL>	bad ass <VG> dunk from the college contest bampow <URL>	1
2950	379018652772622336	<USER> <USER> it good if he was running for the series title but since he isn't then hell no	1	4	2	0	0	1	2	<USER> <USER> it good if he was running for the series title but since he isn't then <VG> no	<USER> <USER> it good if he was running for the series title but since he isn't then hell <VG> no	1
2951	191752700180967424	but how this nigga <USER> wasn't even followin me though smfh niggas start doin good in ball then don't know nobody back at home lwl	2	5	0	0	0	1	2	but how this <VG> <USER> wasn't even followin me though smfh niggas start doin good in ball then don't know nobody back at home lwl	but how this nigga <VG> <USER> wasn't even followin me though smfh niggas start doin good in ball then don't know nobody back at home lwl	1
2952	860669094630219776	not gonna lie <USER> has me busting my ass in the gym tonight	0	1	2	5	0	0	4	not gonna lie <USER> has me busting my <VG> in the gym tonight	not gonna lie <USER> has me busting my ass <VG> in the gym tonight	1
2953	683028478262964225	<USER> me too i love mick amp linda excellent slippers too there's no flamingo emoji	0	0	0	7	1	0	4	<USER> me too i love <VG> amp linda excellent slippers too there's no flamingo emoji	<USER> me too i love mick <VG> amp linda excellent slippers too there's no flamingo emoji	1
2954	263831576599724032	im mad a nigga only got five followers the fuck	2	6	0	0	0	0	2	im mad a <VG> only got five followers the <VG>	im mad a nigga <VG> only got five followers the fuck <VG>	2
2955	889501258930954240	hot scorpio pro tip why settle for burning a bridge when you could just fucking detonate it	0	5	3	0	0	0	2	hot scorpio pro tip why settle for burning a bridge when you could just <VG> detonate it	hot scorpio pro tip why settle for burning a bridge when you could just fucking <VG> detonate it	1
2956	690976428326850562	<USER> <USER> follow me on twitter and give me a shoutout bitches	0	1	5	1	1	0	3	<USER> <USER> follow me on twitter and give me a shoutout <VG>	<USER> <USER> follow me on twitter and give me a shoutout bitches <VG>	1
2957	227219371209134080	<USER> i'd rather smack dat ass of danny's	0	1	5	2	0	0	3	<USER> i'd rather smack dat <VG> of danny's	<USER> i'd rather smack dat ass <VG> of danny's	1
2958	852901772989542400	<USER> i will have a model wife yo bitch is as hot as ice everytime you see me i look like i hit the lotto twice	0	2	2	3	1	0	3	<USER> i will have a model wife yo <VG> is as hot as ice everytime you see me i look like i hit the lotto twice	<USER> i will have a model wife yo bitch <VG> is as hot as ice everytime you see me i look like i hit the lotto twice	1
2959	569017107481886722	you killed a little girl you asshole don't send her to fight your battles you pussy <USER> <USER> letsplaylive minecraft	3	3	1	1	0	0	2	you killed a little girl you <VG> don't send her to fight your battles you <VG> <USER> <USER> letsplaylive minecraft	you killed a little girl you asshole <VG> don't send her to fight your battles you pussy <VG> <USER> <USER> letsplaylive minecraft	2
2960	245716583438229504	<USER> hell yes pittsburgh pa please atrm	0	0	2	3	3	0	2	<USER> <VG> yes pittsburgh pa please atrm	<USER> hell <VG> yes pittsburgh pa please atrm	1
2961	623235885488848896	fuck iiit	0	7	1	0	0	0	2	<VG> iiit	fuck <VG> iiit	1
2962	714508199534002176	<USER> wth is this thinking usa is trump's bride no prez should be servant i don't want to be trump's wife hell no	1	6	1	0	0	0	2	<USER> wth is this thinking usa is trump's bride no prez should be servant i don't want to be trump's wife <VG> no	<USER> wth is this thinking usa is trump's bride no prez should be servant i don't want to be trump's wife hell <VG> no	1
2963	9915385359	nap time bitches hoes cunt dikes fags straight people and other bitches	3	3	2	0	0	0	2	nap time <VG> hoes <VG> dikes fags straight people and other <VG>	nap time bitches <VG> hoes cunt <VG> dikes fags straight people and other bitches <VG>	3
2964	182644252780662787	i just want some fucking ice cream seriously had the worst birthday ever 	3	5	0	0	0	0	2	i just want some <VG> ice cream seriously had the worst birthday ever 	i just want some fucking <VG> ice cream seriously had the worst birthday ever 	1
2965	297125449446850560	sometimesyouhaveto do nothing bitch don't tell me what to do	0	8	0	0	0	0	2	sometimesyouhaveto do nothing <VG> don't tell me what to do	sometimesyouhaveto do nothing bitch <VG> don't tell me what to do	1
2966	346014038070816769	<USER> a real girlfriend  will be on your ass text you everyday fight with you care about you listen to you amp love you li	0	1	4	3	0	0	3	<USER> a real girlfriend  will be on your <VG> text you everyday fight with you care about you listen to you amp love you li	<USER> a real girlfriend  will be on your ass <VG> text you everyday fight with you care about you listen to you amp love you li	1
2967	670093793891192832	<USER> he look's angry as shit ahhhhhhhhhhhhhhhhhhhhhhhh	0	6	1	0	0	1	2	<USER> he look's angry as <VG> ahhhhhhhhhhhhhhhhhhhhhhhh	<USER> he look's angry as shit <VG> ahhhhhhhhhhhhhhhhhhhhhhhh	1
2968	425103232990720000	<USER> ahem act like you've been there before respect your opponent and the game basically don't be an asshat all those apply	0	2	6	0	0	0	3	<USER> ahem act like you've been there before respect your opponent and the game basically don't be an <VG> all those apply	<USER> ahem act like you've been there before respect your opponent and the game basically don't be an asshat <VG> all those apply	1
2969	111922937942122496	just got done dealing with the tech support center from hell witty insight to come later	0	6	2	0	0	0	2	just got done dealing with the tech support center from <VG> witty insight to come later	just got done dealing with the tech support center from hell <VG> witty insight to come later	1
2970	536394461480120321	seriously what the fuck is going on	1	6	1	0	0	0	2	seriously what the <VG> is going on	seriously what the fuck <VG> is going on	1
2971	577046979928203264	i'd never wish hurt on anyone but i hope you suffer and never find happiness i hope you hurt and crumble i wish u pain and agony asshole	8	0	0	0	0	0	1	i'd never wish hurt on anyone but i hope you suffer and never find happiness i hope you hurt and crumble i wish u pain and agony <VG>	i'd never wish hurt on anyone but i hope you suffer and never find happiness i hope you hurt and crumble i wish u pain and agony asshole <VG>	1
2972	406091654710317058	she just wanna smoke and fuck now you talking my language	0	0	4	4	0	0	4	she just wanna smoke and <VG> now you talking my language	she just wanna smoke and fuck <VG> now you talking my language	1
2973	727923976194809857	when we wouldn't do our chores mom would say i wanna see asses and elbows momquotes	0	1	5	2	0	0	3	when we wouldn't do our chores mom would say i wanna see <VG> and elbows momquotes	when we wouldn't do our chores mom would say i wanna see asses <VG> and elbows momquotes	1
2974	651848273121181696	i love it when people talk shit about franzen so this is delightful <URL>	0	2	2	4	0	0	4	i love it when people talk <VG> about franzen so this is delightful <URL>	i love it when people talk shit <VG> about franzen so this is delightful <URL>	1
2975	796561548168806400	lee shut your faking murderous ass up ahsronoake <URL>	5	3	0	0	0	0	1	lee shut your faking murderous <VG> up ahsronoake <URL>	lee shut your faking murderous ass <VG> up ahsronoake <URL>	1
2976	639996094877954048	<USER> is so fucking cute omg i cry <URL>	1	0	0	2	5	0	5	<USER> is so <VG> cute omg i cry <URL>	<USER> is so fucking <VG> cute omg i cry <URL>	1
2977	501044396721459202	well work is gonna be hell today	2	6	0	0	0	0	2	well work is gonna be <VG> today	well work is gonna be hell <VG> today	1
2978	621792366362521600	<USER> tru dey thinking all fucked up	0	6	2	0	0	0	2	<USER> tru dey thinking all <VG> up	<USER> tru dey thinking all fucked <VG> up	1
2979	665689992933568512	<USER> lifeforce shitty matte painting naked alien chicks too many doors in british architecture i'm all in for this movie	0	0	1	7	0	0	4	<USER> lifeforce <VG> matte painting naked alien chicks too many doors in british architecture i'm all in for this movie	<USER> lifeforce shitty <VG> matte painting naked alien chicks too many doors in british architecture i'm all in for this movie	1
2980	812857992915759105	i drove over just to get a hug and damn it was a great hug	0	0	0	2	6	0	5	i drove over just to get a hug and <VG> it was a great hug	i drove over just to get a hug and damn <VG> it was a great hug	1
2981	615568883101995009	lol georgette says people are interested in me and then find out how crazy i am and that i'm bat shit psycho and then they do away with me	1	1	3	3	0	0	3	lol georgette says people are interested in me and then find out how crazy i am and that i'm bat <VG> psycho and then they do away with me	lol georgette says people are interested in me and then find out how crazy i am and that i'm bat shit <VG> psycho and then they do away with me	1
2982	886714010950934532	hot damn way to go <USER>  yes	0	0	2	3	3	0	2	hot <VG> way to go <USER>  yes	hot damn <VG> way to go <USER>  yes	1
2983	938431951513497600	if you are going through hell keep going  winston churchill	1	0	4	2	1	0	3	if you are going through <VG> keep going  winston churchill	if you are going through hell <VG> keep going  winston churchill	1
2984	602702540086636544	<USER> <USER> oh damn taemin....wow o	0	0	3	1	1	3	2	<USER> <USER> oh <VG> taemin....wow o	<USER> <USER> oh damn <VG> taemin....wow o	1
2985	870434617643290626	<USER> ass ass ass	3	3	1	0	0	1	1	<USER> <VG> <VG> <VG>	<USER> ass <VG> ass <VG> ass <VG>	3
2986	203259389396787200	thegodgames hell ann talks about her mental illness the girls see a ghost amp charles finds ann's birth mother <URL>	1	1	6	0	0	0	3	thegodgames <VG> ann talks about her mental illness the girls see a ghost amp charles finds ann's birth mother <URL>	thegodgames hell <VG> ann talks about her mental illness the girls see a ghost amp charles finds ann's birth mother <URL>	1
2987	555512559344680961	<USER> i hear you i was bumpin some 1997 dead flowers and was like damn it's been a while since i heard from them	0	1	6	0	0	1	3	<USER> i hear you i was bumpin some 1997 dead flowers and was like <VG> it's been a while since i heard from them	<USER> i hear you i was bumpin some 1997 dead flowers and was like damn <VG> it's been a while since i heard from them	1
2988	638136636673536002	but seriously even if we don't win we can still be proud of ourselves we put up a hell of a fight sheskindahotvma	0	0	2	4	2	0	4	but seriously even if we don't win we can still be proud of ourselves we put up a <VG> of a fight sheskindahotvma	but seriously even if we don't win we can still be proud of ourselves we put up a hell <VG> of a fight sheskindahotvma	1
2989	554722412231950336	<USER> <USER> lana kicks ass at this game	0	0	0	6	2	0	4	<USER> <USER> lana kicks <VG> at this game	<USER> <USER> lana kicks ass <VG> at this game	1
2990	184391415760044032	a world without women would be a pain in the ass  unknown source so ture	0	1	4	3	0	0	3	a world without women would be a pain in the <VG>  unknown source so ture	a world without women would be a pain in the ass <VG>  unknown source so ture	1
2991	758096185437528064	quest for truth 75 is up on the feed this episode keith chris and i talked about hell what is it what are <URL>	0	0	7	0	0	1	3	quest for truth 75 is up on the feed this episode keith chris and i talked about <VG> what is it what are <URL>	quest for truth 75 is up on the feed this episode keith chris and i talked about hell <VG> what is it what are <URL>	1
2992	222873184674906113	only bad one being one of my wisdom teeth broke gum today pain in my ass	0	8	0	0	0	0	2	only bad one being one of my wisdom teeth broke gum today pain in my <VG>	only bad one being one of my wisdom teeth broke gum today pain in my ass <VG>	1
2993	799788206401212417	regains hope in humanity in a fucked up world <URL>	0	2	1	5	0	0	4	regains hope in humanity in a <VG> up world <URL>	regains hope in humanity in a fucked <VG> up world <URL>	1
2994	200650356689080321	<USER> bloody hell you're not supposed to admit to stalking it did indeed  under my desk as suspected 	0	4	2	1	0	1	2	<USER> bloody <VG> you're not supposed to admit to stalking it did indeed  under my desk as suspected 	<USER> bloody hell <VG> you're not supposed to admit to stalking it did indeed  under my desk as suspected 	1
2995	185127017556094979	how many unsubscribe attempts will it take before i stop getting spam from at&t no i don't want any of your shitty iphone accessories	1	7	0	0	0	0	2	how many unsubscribe attempts will it take before i stop getting spam from at&t no i don't want any of your <VG> iphone accessories	how many unsubscribe attempts will it take before i stop getting spam from at&t no i don't want any of your shitty <VG> iphone accessories	1
2996	554837989860601857	frankenstein's monster might be made of corpses but damn does he look good mancrushmoday  <URL>	0	1	0	7	0	0	4	frankenstein's monster might be made of corpses but <VG> does he look good mancrushmoday  <URL>	frankenstein's monster might be made of corpses but damn <VG> does he look good mancrushmoday  <URL>	1
2997	698710867756589056	<USER> no he doesnt have tocall them liars to be a complete and total ass he is losing me and family more and more	1	7	0	0	0	0	2	<USER> no he doesnt have tocall them liars to be a complete and total <VG> he is losing me and family more and more	<USER> no he doesnt have tocall them liars to be a complete and total ass <VG> he is losing me and family more and more	1
2998	694310366801563648	i need a surgical steel nose ring my sensitive ass skin isn't having it with this sterling silver	0	5	2	0	0	0	2	i need a surgical steel nose ring my sensitive <VG> skin isn't having it with this sterling silver	i need a surgical steel nose ring my sensitive ass <VG> skin isn't having it with this sterling silver	1
2999	479166119144484866	<USER> keep your right wing gun loving ass away from me how many senators that want guns amp no healthcare do you like idiot	4	3	0	0	0	0	1	<USER> keep your right wing gun loving <VG> away from me how many senators that want guns amp no healthcare do you like idiot	<USER> keep your right wing gun loving ass <VG> away from me how many senators that want guns amp no healthcare do you like idiot	1
3000	376143020795498496	<USER> <USER> <USER> <USER> why don't you just stop ignoring her and follow her for damn good <USER> she exists	0	4	3	0	0	0	2	<USER> <USER> <USER> <USER> why don't you just stop ignoring her and follow her for <VG> good <USER> she exists	<USER> <USER> <USER> <USER> why don't you just stop ignoring her and follow her for damn <VG> good <USER> she exists	1
3001	294555238793375744	can't wait for the next episode of the following kevin bacon and james purefoy have a hell of a show	0	0	0	5	2	0	4	can't wait for the next episode of the following kevin bacon and james purefoy have a <VG> of a show	can't wait for the next episode of the following kevin bacon and james purefoy have a hell <VG> of a show	1
3002	123568032424542208	<USER> raw sheamus is turning into a cheesy goody goody ass kissing good guy	0	6	1	0	0	0	2	<USER> raw sheamus is turning into a cheesy goody goody <VG> kissing good guy	<USER> raw sheamus is turning into a cheesy goody goody ass <VG> kissing good guy	1
3003	853994696565293057	you don't work you just cry and whine about why something isn't just some backwards ass shit	3	4	0	0	0	0	2	you don't work you just cry and whine about why something isn't just some backwards <VG> <VG>	you don't work you just cry and whine about why something isn't just some backwards ass <VG> shit <VG>	2
3004	896845142946177027	he suggested a wall with a ten scale for partners to pick from with increasingly indulgent combos based on how bad you fucked up	1	4	2	0	0	0	2	he suggested a wall with a ten scale for partners to pick from with increasingly indulgent combos based on how bad you <VG> up	he suggested a wall with a ten scale for partners to pick from with increasingly indulgent combos based on how bad you fucked <VG> up	1
3005	904201173930045440	when you realize your friends are just manipulative bitches and were never really your friends <URL>	4	3	0	0	0	0	1	when you realize your friends are just manipulative <VG> and were never really your friends <URL>	when you realize your friends are just manipulative bitches <VG> and were never really your friends <URL>	1
3006	909443156495790080	boot camp ass kicking  wine festival royalfitness <USER>	0	2	3	2	0	0	3	boot camp <VG> kicking  wine festival royalfitness <USER>	boot camp ass <VG> kicking  wine festival royalfitness <USER>	1
3007	512152459029254144	my pussy drips for you	0	0	4	2	1	0	3	my <VG> drips for you	my pussy <VG> drips for you	1
3008	697483501109530624	<USER> yeah bein 52 is pretty fucked too	1	7	0	0	0	0	2	<USER> yeah bein 52 is pretty <VG> too	<USER> yeah bein 52 is pretty fucked <VG> too	1
3009	921805990382616576	<USER> omg your app still sucks ass what did i expect <URL>	5	3	0	0	0	0	1	<USER> omg your app still sucks <VG> what did i expect <URL>	<USER> omg your app still sucks ass <VG> what did i expect <URL>	1
3010	170246379577425920	<USER> you get dat pussy waxed or does it wax you flyeaglesfly	3	1	3	0	1	0	2	<USER> you get dat <VG> waxed or does it wax you flyeaglesfly	<USER> you get dat pussy <VG> waxed or does it wax you flyeaglesfly	1
3011	220229860960899072	<USER> i'm the only person who has a right to piss you off...then make up later only and vice versa  lol	0	2	5	1	0	0	3	<USER> i'm the only person who has a right to <VG> you off...then make up later only and vice versa  lol	<USER> i'm the only person who has a right to piss <VG> you off...then make up later only and vice versa  lol	1
3012	429129436730896384	<USER> fucking dammit spelling boo thang	1	4	3	0	0	0	2	<USER> <VG> dammit spelling boo thang	<USER> fucking <VG> dammit spelling boo thang	1
3013	530549777793302529	he's so tall and handsome as hell he's so bad but he does it so well	0	0	3	5	0	0	4	he's so tall and handsome as <VG> he's so bad but he does it so well	he's so tall and handsome as hell <VG> he's so bad but he does it so well	1
3014	904256875423780864	i don't condone cheating but i you do it please don't downgrade because i'm not gonna be mad i'm just gonna laugh that shit off	0	1	7	0	0	0	3	i don't condone cheating but i you do it please don't downgrade because i'm not gonna be mad i'm just gonna laugh that <VG> off	i don't condone cheating but i you do it please don't downgrade because i'm not gonna be mad i'm just gonna laugh that shit <VG> off	1
3015	255979857773744128	rain vs mvp makes it to the 5th game who will win go watch that shit gsl sc2 esports	0	0	5	1	2	0	3	rain vs mvp makes it to the 5th game who will win go watch that <VG> gsl sc2 esports	rain vs mvp makes it to the 5th game who will win go watch that shit <VG> gsl sc2 esports	1
3016	368223588891254784	<USER> <USER> we might need to rob a bank my teacher salary can't afford that shit either	0	5	2	1	0	0	2	<USER> <USER> we might need to rob a bank my teacher salary can't afford that <VG> either	<USER> <USER> we might need to rob a bank my teacher salary can't afford that shit <VG> either	1
3017	707507412	and it's damn hot	0	3	3	0	0	0	3	and it's <VG> hot	and it's damn <VG> hot	1
3018	316374254570586115	<USER> throwing fertilizer at people so they grow the fuck up <USER>	0	5	1	0	0	0	2	<USER> throwing fertilizer at people so they grow the <VG> up <USER>	<USER> throwing fertilizer at people so they grow the fuck <VG> up <USER>	1
3019	80349339716816896	<USER> definitely not swimming weather i need a damn suntan	1	1	4	0	0	0	3	<USER> definitely not swimming weather i need a <VG> suntan	<USER> definitely not swimming weather i need a damn <VG> suntan	1
3020	288497513504321536	shut the hell up about your physical pain many people have been through that amp survived you're not anything special like at all	1	4	1	0	0	0	2	shut the <VG> up about your physical pain many people have been through that amp survived you're not anything special like at all	shut the hell <VG> up about your physical pain many people have been through that amp survived you're not anything special like at all	1
3021	360304807333990400	thingspeopledothatpissmeoff people that write that aol bullshit lik talk lik dis n shit lolmfao	0	5	1	0	0	0	2	thingspeopledothatpissmeoff people that write that aol <VG> lik talk lik dis n <VG> lolmfao	thingspeopledothatpissmeoff people that write that aol bullshit <VG> lik talk lik dis n shit <VG> lolmfao	2
3022	267421731742957568	just watched the aggies beat the hell outta alabama what a game	0	0	1	4	1	0	4	just watched the aggies beat the <VG> outta alabama what a game	just watched the aggies beat the hell <VG> outta alabama what a game	1
3023	541600747562229760	he juss became a bitch in my eyes	1	5	0	0	0	0	2	he juss became a <VG> in my eyes	he juss became a bitch <VG> in my eyes	1
3024	508688814609821698	how the fuck can someone feel so heartbroken in a relationship	1	3	2	0	0	0	2	how the <VG> can someone feel so heartbroken in a relationship	how the fuck <VG> can someone feel so heartbroken in a relationship	1
3025	278148522824589315	it is too fucking cold outside aintnobodygottimefothis	1	3	2	0	0	0	2	it is too <VG> cold outside aintnobodygottimefothis	it is too fucking <VG> cold outside aintnobodygottimefothis	1
3026	873739049705627649	<USER> lmao that is what her ass gets slap the taste out her mouth lol she was wrong for that lol	0	6	0	2	0	0	2	<USER> lmao that is what her <VG> gets slap the taste out her mouth lol she was wrong for that lol	<USER> lmao that is what her ass <VG> gets slap the taste out her mouth lol she was wrong for that lol	1
3027	7430388997	looking at my secret graveyard pictures want to go back now to do gravestone rubbings...get your mind out of the gutter you sick fuck	0	3	5	0	0	0	3	looking at my secret graveyard pictures want to go back now to do gravestone rubbings...get your mind out of the gutter you sick <VG>	looking at my secret graveyard pictures want to go back now to do gravestone rubbings...get your mind out of the gutter you sick fuck <VG>	1
3028	118141092976791552	nowplaying godsmack  i fucking hate you on <USER> <URL>	2	4	2	0	0	0	2	nowplaying godsmack  i <VG> hate you on <USER> <URL>	nowplaying godsmack  i fucking <VG> hate you on <USER> <URL>	1
3029	140353065348898816	i really hope <USER> does drugs and is much more intelligent than he appears but i still laugh my ass off at his humor	0	3	3	2	0	0	3	i really hope <USER> does drugs and is much more intelligent than he appears but i still laugh my <VG> off at his humor	i really hope <USER> does drugs and is much more intelligent than he appears but i still laugh my ass <VG> off at his humor	1
3030	660891839537545216	i started rewatching felicity yesterday so i've done nothing else for the past day damn you hulu	0	1	3	3	1	0	3	i started rewatching felicity yesterday so i've done nothing else for the past day <VG> you hulu	i started rewatching felicity yesterday so i've done nothing else for the past day damn <VG> you hulu	1
3031	342780668339703808	fuck fuck	3	5	0	0	0	0	2	<VG> <VG>	fuck <VG> fuck <VG>	2
3032	392012674801745920	west for the last goddamn time put our grades on powerschool it's been 5 days since your promise broke	1	7	0	0	0	0	2	west for the last <VG> time put our grades on powerschool it's been 5 days since your promise broke	west for the last goddamn <VG> time put our grades on powerschool it's been 5 days since your promise broke	1
3033	714688193631748096	<USER> <USER> that is fucking perfect	1	2	1	4	0	0	4	<USER> <USER> that is <VG> perfect	<USER> <USER> that is fucking <VG> perfect	1
3034	938526891660775424	<USER> hell no you sign one ball you sign the dad to	0	6	1	0	0	1	2	<USER> <VG> no you sign one ball you sign the dad to	<USER> hell <VG> no you sign one ball you sign the dad to	1
3035	940622652842172420	<USER> jesus that was fucking disgusting but i couldn't even have the energy to be repulsed	3	5	0	0	0	0	2	<USER> jesus that was <VG> disgusting but i couldn't even have the energy to be repulsed	<USER> jesus that was fucking <VG> disgusting but i couldn't even have the energy to be repulsed	1
3036	419683712381378560	<USER> <USER> yessssssss anything from axe smells so damn bomb  true	0	0	0	4	3	0	4	<USER> <USER> yessssssss anything from axe smells so <VG> bomb  true	<USER> <USER> yessssssss anything from axe smells so damn <VG> bomb  true	1
3037	1156974056	fortune cookie your loyalty will be rewarded bah what the hell kind of fortune is that	1	6	0	0	0	0	2	fortune cookie your loyalty will be rewarded bah what the <VG> kind of fortune is that	fortune cookie your loyalty will be rewarded bah what the hell <VG> kind of fortune is that	1
3038	545061524419911680	<USER> i swear you're gonna be 90 years old and wearing some kick ass beanies grandpaswithswag	0	0	1	5	1	0	4	<USER> i swear you're gonna be 90 years old and wearing some kick <VG> beanies grandpaswithswag	<USER> i swear you're gonna be 90 years old and wearing some kick ass <VG> beanies grandpaswithswag	1
3039	4460281840	<USER> so how do you feel about unranked iowa kicking 5 penn state's ass btw	0	1	5	1	0	0	3	<USER> so how do you feel about unranked iowa kicking 5 penn state's <VG> btw	<USER> so how do you feel about unranked iowa kicking 5 penn state's ass <VG> btw	1
3040	75929404806664192	<USER> great job as a whore last night oh and did i see you on the barricades for a bit as well	3	4	0	0	0	0	2	<USER> great job as a <VG> last night oh and did i see you on the barricades for a bit as well	<USER> great job as a whore <VG> last night oh and did i see you on the barricades for a bit as well	1
3041	196223838474862592	when uso's use the word nigga to refer to each other it's a disgrace <USER> <URL>	1	5	1	0	0	0	2	when uso's use the word <VG> to refer to each other it's a disgrace <USER> <URL>	when uso's use the word nigga <VG> to refer to each other it's a disgrace <USER> <URL>	1
3042	901969371723116546	<USER> stay out of politics and just stick to singing and hosting the vmas we don't need your bullshit input	3	4	0	0	0	0	2	<USER> stay out of politics and just stick to singing and hosting the vmas we don't need your <VG> input	<USER> stay out of politics and just stick to singing and hosting the vmas we don't need your bullshit <VG> input	1
3043	926190642828664834	thats their narrative trump all about blew that shit up though lol <URL>	1	2	3	1	0	0	2	thats their narrative trump all about blew that <VG> up though lol <URL>	thats their narrative trump all about blew that shit <VG> up though lol <URL>	1
3044	823971141018669057	<USER> you also fucked my 3yearold out of her antibotics i lost my 7year old dec31st out of curruption&amp greed my 7yodied over	6	1	0	0	0	0	1	<USER> you also <VG> my 3yearold out of her antibotics i lost my 7year old dec31st out of curruption&amp greed my 7yodied over	<USER> you also fucked <VG> my 3yearold out of her antibotics i lost my 7year old dec31st out of curruption&amp greed my 7yodied over	1
3045	545367514155188224	<USER> i just heard that wtf you spend all this  on this guy you're supposed ot play his ass so many dumb decisions lately bears	4	3	0	0	0	0	1	<USER> i just heard that wtf you spend all this  on this guy you're supposed ot play his <VG> so many dumb decisions lately bears	<USER> i just heard that wtf you spend all this  on this guy you're supposed ot play his ass <VG> so many dumb decisions lately bears	1
3046	933482619790032897	<USER> <USER> the woman on another uso tour grabbed robin william's ass on stage just saying look at <URL>	0	3	4	0	0	0	3	<USER> <USER> the woman on another uso tour grabbed robin william's <VG> on stage just saying look at <URL>	<USER> <USER> the woman on another uso tour grabbed robin william's ass <VG> on stage just saying look at <URL>	1
3047	885066478512418818	why is this white bitch making popcorn at 5am both of my roommates probably	4	2	1	0	0	0	1	why is this white <VG> making popcorn at 5am both of my roommates probably	why is this white bitch <VG> making popcorn at 5am both of my roommates probably	1
